DateTime,Website Name,URL,Status,Ping (ms),TCP Connect (ms),TLS Handshake (ms),DNS Time (ms),HTTP TTFB (ms),HTTP FirstChunk (ms),HTTP Total (ms),Redirects,Redirect Times (ms),Content Size (KB),Keyword Check,SSL Days Left,SSL Expiry Date,Probes Summary,Notes
2025-10-15T11:29:14.224034+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),16.7,N/A,3.24,548.38,0.64,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:17.554223+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),17.83,N/A,4.7,458.96,0.48,0.07,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:20.630733+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,79.33,157.6,N/A,3.86,1352.61,156.12,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:36.087212+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.44,249.86,N/A,3.64,1485.41,9.97,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:40.797196+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.87,20.13,N/A,2.81,608.5,0.39,0.16,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:42.203199+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,79.26,86.38,N/A,3.59,1023.9,0.4,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:44.992786+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,83.09,180.38,N/A,3.97,883.24,0.32,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:28:57.529166+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),15.08,N/A,5.48,469.16,0.2,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:00.671934+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),25.88,N/A,4.08,662.94,0.42,0.03,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:03.566970+00:00,SMPB Odisha,https://smpbodisha.in/,Up,81.95,104.07,N/A,4.47,873.76,3.04,0.01,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:06.114075+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),37.22,N/A,4.35,463.29,0.55,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:09.203656+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),15.99,N/A,3.46,662.95,0.35,0.05,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:12.714905+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),81.22,175.2,N/A,4.13,11213.92,6.9,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11213.92ms > threshold 3000.0ms
2025-10-15T11:29:46.467749+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.81,257.21,N/A,3.93,1511.89,11.56,0.05,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:51.295714+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.98,26.06,N/A,35.78,496.19,0.35,0.15,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:52.443543+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.08,107.26,N/A,3.85,999.48,0.38,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:55.047249+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,84.15,81.65,N/A,3.05,756.6,72.49,0.03,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:45.592725+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),31.54,N/A,3.92,601.84,0.2,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:49.153676+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),15.76,N/A,5.3,1246.92,0.53,0.02,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:52.622254+00:00,SMPB Odisha,https://smpbodisha.in/,Up,80.32,98.03,N/A,3.5,970.91,1.02,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:29:55.149815+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),17.06,N/A,3.53,368.23,0.51,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:29:58.094321+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),39.72,N/A,3.42,476.82,0.43,0.08,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:01.238933+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,80.11,177.32,N/A,3.93,1283.08,650.45,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:22.756090+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.73,236.17,N/A,4.27,1353.78,9.93,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:27.254893+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.2,23.49,N/A,4.82,454.11,0.38,0.08,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:28.296679+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,81.41,87.51,N/A,3.53,862.09,0.45,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:30.724634+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,83.25,101.13,N/A,3.51,733.03,0.31,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:07.961828+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),19.86,N/A,34.49,408.28,0.22,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:11.026282+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),15.59,N/A,4.05,508.88,0.43,0.02,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:13.759931+00:00,SMPB Odisha,https://smpbodisha.in/,Up,80.5,95.95,N/A,3.12,933.35,0.61,0.01,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:16.336921+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),14.67,N/A,4.04,355.08,0.43,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:19.283759+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),34.35,N/A,3.44,465.63,0.41,0.05,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:22.424508+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,80.85,188.47,N/A,5.13,2851.42,145.64,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:34.367020+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.48,233.82,N/A,5.89,1593.46,9.52,0.04,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:39.171451+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.82,18.94,N/A,4.56,454.18,0.38,0.08,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:40.332375+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.68,81.95,N/A,4.92,952.5,0.38,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:42.836898+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,84.51,103.39,N/A,4.2,788.77,60.8,0.03,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:30.647648+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),16.93,N/A,4.34,547.45,0.21,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:33.782194+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),32.36,N/A,4.19,613.09,0.37,0.02,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:36.654328+00:00,SMPB Odisha,https://smpbodisha.in/,Up,80.95,105.29,N/A,4.17,803.52,2.81,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:30:39.197915+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),39.85,N/A,3.52,384.59,0.39,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:42.302454+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.13,N/A,4.04,532.0,0.38,0.08,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:30:45.506272+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),80.82,159.87,N/A,4.04,10917.35,9.15,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 10917.35ms > threshold 3000.0ms
2025-10-15T11:31:08.870890+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.57,238.97,N/A,4.13,1490.01,9.57,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:13.444185+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.66,31.52,N/A,35.63,599.95,0.37,0.09,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:14.819057+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,79.56,82.13,N/A,4.28,1037.02,0.3,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:17.453452+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,84.99,219.57,N/A,4.92,780.15,0.38,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:16.268779+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),20.28,N/A,37.02,487.11,0.19,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:19.436347+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),30.06,N/A,4.42,411.73,0.49,0.03,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:22.137098+00:00,SMPB Odisha,https://smpbodisha.in/,Up,81.79,101.12,N/A,4.85,901.93,0.62,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:24.978216+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),27.65,N/A,4.2,380.88,0.47,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:27.928473+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),15.86,N/A,4.06,599.98,0.43,0.09,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:31.327134+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,81.25,148.81,N/A,4.17,1693.86,155.39,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:35.720111+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.2,256.94,N/A,4.36,1580.06,8.23,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:40.620259+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.29,6.0,N/A,3.35,567.75,0.4,0.07,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:41.747240+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.28,81.62,N/A,3.61,1063.4,0.37,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:44.343744+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,83.85,114.93,N/A,4.4,831.77,0.34,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:46.774706+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),16.35,N/A,8.51,522.94,0.32,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:50.066150+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),27.53,N/A,3.75,589.97,0.98,0.02,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:52.893179+00:00,SMPB Odisha,https://smpbodisha.in/,Up,80.67,84.56,N/A,4.36,1233.7,3.24,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:55.903247+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),16.53,N/A,3.84,497.18,0.56,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:59.142036+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.45,N/A,3.94,577.89,0.58,0.09,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:32:02.466025+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,148.41,169.5,N/A,3.07,1269.42,293.8,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:11.432401+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,226.81,264.19,N/A,3.58,1763.48,6.31,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:16.683433+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.32,24.14,N/A,36.46,496.34,0.5,0.09,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:17.970755+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.28,90.8,N/A,3.98,976.17,0.76,0.04,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:20.381790+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,84.2,97.7,N/A,3.4,845.8,0.36,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:31:56.626197+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),41.13,N/A,3.82,556.23,0.2,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:31:59.954716+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),29.4,N/A,3.66,463.53,0.56,0.02,0,[],Unknown,Skipped,84,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:32:02.643980+00:00,SMPB Odisha,https://smpbodisha.in/,Up,83.52,107.57,N/A,3.26,1095.67,3.14,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:05.466709+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),31.98,N/A,4.25,414.89,0.76,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:32:08.515635+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),35.87,N/A,2.81,621.97,0.47,0.09,0,[],8904,Pass,33,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T11:32:11.977679+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),148.35,173.73,N/A,3.29,10987.67,4.23,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 10987.67ms > threshold 3000.0ms
2025-10-15T11:32:35.944694+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,226.74,248.82,N/A,62.07,1450.36,0.59,0.01,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:40.755029+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,8.01,23.6,N/A,4.74,569.67,0.32,0.29,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T11:32:42.113724+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up (Slow),147.83,10110.78,N/A,59.16,11019.63,0.36,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11019.63ms > threshold 3000.0ms
